gen,time,Terre,x_1,y_1,z_1,vx_1,vy_1,vz_1,ax_1,ay_1,az_1,Soleil,x_2,y_2,z_2,vx_2,vy_2,vz_2,ax_2,ay_2,az_2,Body3,x_3,y_3,z_3,vx_3,vy_3,vz_3,ax_3,ay_3,az_3
492,3736125.0,,-6.138248048551842e+18,2.0313103341226576e+21,0.0,-90.09033236695014,29783.0,0.0,7.382612455914486e-22,-2.4430964379305366e-19,0.0,,18432334466617.336,0.009777278924398213,0.0,0.0002705291615443131,1.456969198750694e-19,0.0,-2.216899311204928e-27,7.336290293981748e-25,0.0,,-8.898511580386038e+18,2.1010144996356412e+21,0.0,-130.60238906626958,30805.0,0.0,9.918194021249533e-22,-2.2898646766894967e-19,0.0
494,3751312.5,,-6.163225660751841e+18,2.039567693204457e+21,0.0,-90.09033236695014,29783.0,0.0,7.322985386199486e-22,-2.423354325117983e-19,0.0,,18507338879502.86,0.0098176738097784,0.0,0.0002705291615443131,1.4569838713312818e-19,0.0,-2.1989941034522914e-27,7.277007382197837e-25,0.0,,-8.934721190682552e+18,2.1095552089837535e+21,0.0,-130.60238906626958,30805.0,0.0,9.838087840058028e-22,-2.2713607949095157e-19,0.0
496,3766500.0,,-6.188203272951841e+18,2.0478250522862564e+21,0.0,-90.09033236695014,29783.0,0.0,7.264077793836154e-22,-2.403850546380339e-19,0.0,,18582343292388.383,0.00985806909949155,0.0,0.0002705291615443131,1.4569984253460462e-19,0.0,-2.1813049450798524e-27,7.218440155612971e-25,0.0,,-8.970930800979067e+18,2.1180959183318659e+21,0.0,-130.60238906626958,30805.0,0.0,9.758948243132873e-22,-2.253080298826631e-19,0.0
498,3781687.5,,-6.21318088515184e+18,2.0560824113680558e+21,0.0,-90.09033236695014,29783.0,0.0,7.205878149985769e-22,-2.384581280756155e-19,0.0,,18657347705273.906,0.009898464790280177,0.0,0.0002705291615443131,1.4570128622263575e-19,0.0,-2.1638283741322703e-27,7.160577140393404e-25,0.0,,-9.007140411275581e+18,2.1266366276799782e+21,0.0,-130.60238906626958,30805.0,0.0,9.680759742015795e-22,-2.2350196071310735e-19,0.0
500,3796875.0,,-6.23815849735184e+18,2.0643397704498553e+21,0.0,-90.09033236695014,29783.0,0.0,7.148375155809195e-22,-2.3655427835500753e-19,0.0,,18732352118159.43,0.00993886087892601,0.0,0.0002705291615443131,1.4570271833806383e-19,0.0,-2.14656099771999e-27,7.103407091722187e-25,0.0,,-9.043350021572096e+18,2.1351773370280905e+21,0.0,-130.60238906626958,30805.0,0.0,9.60350715724225e-22,-2.217175209995718e-19,0.0
502,3812062.5,,-6.263136109551839e+18,2.0725971295316547e+21,0.0,-90.09033236695014,29783.0,0.0,7.091557736982577e-22,-2.346731384513368e-19,0.0,,18807356531044.953,0.009979257362249354,0.0,0.0002705291615443131,1.4570413901948218e-19,0.0,-2.129499490372376e-27,7.046918988335605e-25,0.0,,-9.079559631868611e+18,2.1437180463762029e+21,0.0,-130.60238906626958,30805.0,0.0,9.527175610973572e-22,-2.199543667370767e-19,0.0
504,3827250.0,,-6.288113721751839e+18,2.080854488613454e+21,0.0,-90.09033236695014,29783.0,0.0,7.035415038365047e-22,-2.3281434860749206e-19,0.0,,18882360943930.477,0.01001965423710848,0.0,0.0002705291615443131,1.4570554840327983e-19,0.0,-2.1126405924365007e-27,6.991102027211053e-25,0.0,,-9.115769242165125e+18,2.1522587557243152e+21,0.0,-130.60238906626958,30805.0,0.0,9.45175051983325e-22,-2.182121607325685e-19,0.0
506,3842437.5,,-6.313091333951838e+18,2.0891118476952535e+21,0.0,-90.09033236695014,29783.0,0.0,6.979936418813557e-22,-2.309775561621078e-19,0.0,,18957365356816.0,0.010060051500399026,0.0,0.0002705291615443131,1.4570694662368528e-19,0.0,-2.0959811085201035e-27,6.935945618401639e-25,0.0,,-9.15197885246164e+18,2.1607994650724275e+21,0.0,-130.60238906626958,30805.0,0.0,9.377217587940888e-22,-2.164905724436916e-19,0.0
508,3857625.0,,-6.338068946151838e+18,2.097369206777053e+21,0.0,-90.09033236695014,29783.0,0.0,6.92511144614027e-22,-2.291624153822779e-19,0.0,,19032369769701.523,0.010100449149053406,0.0,0.0002705291615443131,1.4570833381280894e-19,0.0,-2.0795179059773685e-27,6.881439380012802e-25,0.0,,-9.188188462758154e+18,2.1693401744205399e+21,0.0,-130.60238906626958,30805.0,0.0,9.303562800137745e-22,-2.147892778219963e-19,0.0
510,3872812.5,,-6.363046558351837e+18,2.1056265658588523e+21,0.0,-90.09033236695014,29783.0,0.0,6.870929892208062e-22,-2.2736858730085503e-19,0.0,,19107374182587.047,0.010140847180040225,0.0,0.0002705291615443131,1.4570971010068494e-19,0.0,-2.0632479134361652e-27,6.827573133316611e-25,0.0,,-9.224398073054669e+18,2.1778808837686522e+21,0.0,-130.60238906626958,30805.0,0.0,9.230772415397704e-22,-2.131079591604411e-19,0.0
512,3888000.0,,-6.388024170551837e+18,2.1138839249406518e+21,0.0,-90.09033236695014,29783.0,0.0,6.817381728159759e-22,-2.255957395581873e-19,0.0,,19182378595472.57,0.010181245590363722,0.0,0.0002705291615443131,1.457110756153116e-19,0.0,-2.0471681193654536e-27,6.77433689799936e-25,0.0,,-9.260607683351181e+18,2.1864215931167645e+21,0.0,-130.60238906626958,30805.0,0.0,9.158832960418014e-22,-2.1144630494505625e-19,0.0
514,3903187.5,,-6.413001782751836e+18,2.1221412840224512e+21,0.0,-90.09033236695014,29783.0,0.0,6.764457119777046e-22,-2.2384354624816e-19,0.0,,19257383008358.094,0.010221644377063204,0.0,0.0002705291615443131,1.4571243048269118e-19,0.0,-2.0312755706816297e-27,6.721720887538382e-25,0.0,,-9.296817293647694e+18,2.194962302464877e+21,0.0,-130.60238906626958,30805.0,0.0,9.087731223384193e-22,-2.0980400971064182e-19,0.0
516,3918375.0,,-6.437979394951836e+18,2.1303986431042506e+21,0.0,-90.09033236695014,29783.0,0.0,6.7121464229649395e-22,-2.221116877684034e-19,0.0,,19332387421243.617,0.010262043537212509,0.0,0.0002705291615443131,1.457137748268687e-19,0.0,-2.015567371392568e-27,6.669715504704004e-25,0.0,,-9.333026903944206e+18,2.2035030118129892e+21,0.0,-130.60238906626958,30805.0,0.0,9.017454247903631e-22,-2.0818077390037086e-19,0.0
518,3933562.5,,-6.462957007151835e+18,2.13865600218605e+21,0.0,-90.09033236695014,29783.0,0.0,6.660440179358063e-22,-2.2039985067454406e-19,0.0,,19407391834129.14,0.010302443067919467,0.0,0.0002705291615443131,1.4571510876996965e-19,0.0,-2.0000406812782513e-27,6.618311337182905e-25,0.0,,-9.369236514240719e+18,2.2120437211611015e+21,0.0,-130.60238906626958,30805.0,0.0,8.947989327102794e-22,-2.065763037291812e-19,0.0
520,3948750.0,,-6.487934619351835e+18,2.1469133612678494e+21,0.0,-90.09033236695014,29783.0,0.0,6.609329112044878e-22,-2.187077275383704e-19,0.0,,19482396247014.664,0.010342842966325372,0.0,0.0002705291615443131,1.457164324322371e-19,0.0,-1.98469271460681e-27,6.5674991533190205e-25,0.0,,-9.405446124537231e+18,2.220584430509214e+21,0.0,-130.60238906626958,30805.0,0.0,8.879323997882967e-22,-2.049903110508376e-19,0.0
522,3963937.5,,-6.512912231551834e+18,2.1551707203496488e+21,0.0,-90.09033236695014,29783.0,0.0,6.558804121406362e-22,-2.170350168097961e-19,0.0,,19557400659900.188,0.010383243229604476,0.0,0.0002705291615443131,1.4571774593206777e-19,0.0,-1.969520738884933e-27,6.517269897968488e-25,0.0,,-9.441655734833744e+18,2.2291251398573262e+21,0.0,-130.60238906626958,30805.0,0.0,8.81144603532968e-22,-2.0342251322855258e-19,0.0
524,3979125.0,,-6.537889843751834e+18,2.1634280794314483e+21,0.0,-90.09033236695014,29783.0,0.0,6.508856281065559e-22,-2.1538142268250385e-19,0.0,,19632405072785.71,0.010423643854963478,0.0,0.0002705291615443131,1.4571904938604736e-19,0.0,-1.9545220736415758e-27,6.467614688465113e-25,0.0,,-9.477865345130256e+18,2.2376658492054385e+21,0.0,-130.60238906626958,30805.0,0.0,8.744343447271137e-22,-2.0187263300905764e-19,0.0
526,3994312.5,,-6.562867455951833e+18,2.1716854385132477e+21,0.0,-90.09033236695014,29783.0,0.0,6.459476833944701e-22,-2.1374665496315887e-19,0.0,,19707409485671.234,0.010464044839641033,0.0,0.0002705291615443131,1.4572034290898504e-19,0.0,-1.9396940892439644e-27,6.4185248106930165e-25,0.0,,-9.514074955426769e+18,2.246206558553551e+21,0.0,-130.60238906626958,30805.0,0.0,8.678004468981137e-22,-2.003403984000183e-19,0.0
528,4009500.0,,-6.587845068151833e+18,2.179942797595047e+21,0.0,-90.09033236695014,29783.0,0.0,6.410657188426639e-22,-2.1213042894408312e-19,0.0,,19782413898556.758,0.01050444618090726,0.0,0.0002705291615443131,1.457216266139472e-19,0.0,-1.9250342057449255e-27,6.369991715263226e-25,0.0,,-9.550284565723281e+18,2.2547472679016632e+21,0.0,-130.60238906626958,30805.0,0.0,8.612417558022126e-22,-1.9882554255069592e-19,0.0
530,4024687.5,,-6.612822680351832e+18,2.1882001566768465e+21,0.0,-90.09033236695014,29783.0,0.0,6.362388914617404e-22,-2.1053246527928677e-19,0.0,,19857418311442.28,0.010544847876063275,0.0,0.0002705291615443131,1.4572290061229026e-19,0.0,-1.9105398917605827e-27,6.322007013791063e-25,0.0,,-9.586494176019794e+18,2.2632879772497756e+21,0.0,-130.60238906626958,30805.0,0.0,8.547571389224123e-22,-1.973278036357531e-19,0.0
532,4039875.0,,-6.637800292551832e+18,2.196457515758646e+21,0.0,-90.09033236695014,29783.0,0.0,6.314663740706903e-22,-2.0895248986375558e-19,0.0,,19932422724327.805,0.010585249922440717,0.0,0.0002705291615443131,1.4572416501369302e-19,0.0,-1.896208663377524e-27,6.2745624752712915e-25,0.0,,-9.622703786316306e+18,2.271828686597888e+21,0.0,-130.60238906626958,30805.0,0.0,8.483454849795495e-22,-1.9584692474211317e-19,0.0
534,4055062.5,,-6.662777904751831e+18,2.2047148748404454e+21,0.0,-90.09033236695014,29783.0,0.0,6.267473549424814e-22,-2.073902337158979e-19,0.0,,20007427137213.33,0.010625652317401292,0.0,0.0002705291615443131,1.4572541992618807e-19,0.0,-1.8820380830885533e-27,6.227650022548179e-25,0.0,,-9.658913396612819e+18,2.2803693959460002e+21,0.0,-130.60238906626958,30805.0,0.0,8.420057034561608e-22,-1.9438265375877952e-19,0.0
536,4070250.0,,-6.687755516951831e+18,2.2129722339222448e+21,0.0,-90.09033236695014,29783.0,0.0,6.220810374588808e-22,-2.0584543286305466e-19,0.0,,20082431550098.85,0.010666055058336319,0.0,0.0002705291615443131,1.457266654561926e-19,0.0,-1.8680257587561683e-27,6.181261728877509e-25,0.0,,-9.695123006909331e+18,2.2889101052941126e+21,0.0,-130.60238906626958,30805.0,0.0,8.357367241327523e-22,-1.929347432695269e-19,0.0
538,4085437.5,,-6.71273312915183e+18,2.2212295930040442e+21,0.0,-90.09033236695014,29783.0,0.0,6.174666397742418e-22,-2.0431782822998526e-19,0.0,,20157435962984.375,0.010706458142666296,0.0,0.0002705291615443131,1.4572790170853836e-19,0.0,-1.8541693426029592e-27,6.135389814577961e-25,0.0,,-9.731332617205844e+18,2.297450814642225e+21,0.0,-130.60238906626958,30805.0,0.0,8.295374966361125e-22,-1.9150295044838077e-19,0.0
540,4100625.0,,-6.73771074135183e+18,2.2294869520858436e+21,0.0,-90.09033236695014,29783.0,0.0,6.129033944879838e-22,-2.0280716553023727e-19,0.0,,20232440375869.9,0.010746861567840459,0.0,0.0002705291615443131,1.4572912878650127e-19,0.0,-1.8404665302281068e-27,6.0900266437690775e-25,0.0,,-9.767542227502356e+18,2.3059915239903372e+21,0.0,-130.60238906626958,30805.0,0.0,8.234069899993052e-22,-1.9008703695780137e-19,0.0
542,4115812.5,,-6.762688353551829e+18,2.237744311167643e+21,0.0,-90.09033236695014,29783.0,0.0,6.083905483255158e-22,-2.0131319516031808e-19,0.0,,20307444788755.42,0.010787265331336362,0.0,0.0002705291615443131,1.4573034679183004e-19,0.0,-1.8269150596492413e-27,6.045164721193406e-25,0.0,,-9.80375183779887e+18,2.3145322333384496e+21,0.0,-130.60238906626958,30805.0,0.0,8.173441922330053e-22,-1.8868676884949227e-19,0.0
544,4131000.0,,-6.787665965751828e+18,2.2460016702494424e+21,0.0,-90.09033236695014,29783.0,0.0,6.039273618273499e-22,-1.9983567209658494e-19,0.0,,20382449201640.945,0.010827669430659454,0.0,0.0002705291615443131,1.4573155582477428e-19,0.0,-1.813512710368891e-27,6.000796689120215e-25,0.0,,-9.839961448095382e+18,2.323072942686562e+21,0.0,-130.60238906626958,30805.0,0.0,8.113481099078346e-22,-1.87301916467757e-19,0.0
546,4146187.5,,-6.812643577951828e+18,2.2542590293312419e+21,0.0,-90.09033236695014,29783.0,0.0,5.995131090461687e-22,-1.9837435579477273e-19,0.0,,20457453614526.47,0.010868073863342676,0.0,0.0002705291615443131,1.457327559841121e-19,0.0,-1.8002573024648163e-27,5.956915324328478e-25,0.0,,-9.876171058391894e+18,2.3316136520346742e+21,0.0,-130.60238906626958,30805.0,0.0,8.054177677473908e-22,-1.8593225435533008e-19,0.0
548,4161375.0,,-6.837621190151827e+18,2.2625163884130413e+21,0.0,-90.09033236695014,29783.0,0.0,5.95147077251617e-22,-1.9692901009208617e-19,0.0,,20532458027411.992,0.010908478626946053,0.0,0.0002705291615443131,1.4573394736717697e-19,0.0,-1.787146695703538e-27,5.913513535166812e-25,0.0,,-9.912380668688407e+18,2.3401543613827866e+21,0.0,-130.60238906626958,30805.0,0.0,7.9955220823164175e-22,-1.8457756116160808e-19,0.0
550,4176562.5,,-6.862598802351827e+18,2.2707737474948407e+21,0.0,-90.09033236695014,29783.0,0.0,5.908285666425841e-22,-1.9549940311177722e-19,0.0,,20607462440297.516,0.010948883719056302,0.0,0.0002705291615443131,1.4573513006988399e-19,0.0,-1.7741787886763638e-27,5.870584358688078e-25,0.0,,-9.94859027898492e+18,2.348695070730899e+21,0.0,-130.60238906626958,30805.0,0.0,7.93750491210398e-22,-1.832376195532134e-19,0.0
552,4191750.0,,-6.887576414551826e+18,2.27903110657664e+21,0.0,-90.09033236695014,29783.0,0.0,5.865568900667751e-22,-1.9408530717014003e-19,0.0,,20682466853183.04,0.010989289137286442,0.0,0.0002705291615443131,1.4573630418675574e-19,0.0,-1.7613515179572913e-27,5.82812095785655e-25,0.0,,-9.984799889281432e+18,2.3572357800790112e+21,0.0,-130.60238906626958,30805.0,0.0,7.880116935265636e-22,-1.8191221612682186e-19,0.0
554,4206937.5,,-6.912554026751826e+18,2.2872884656584395e+21,0.0,-90.09033236695014,29783.0,0.0,5.823313727473459e-22,-1.9268649868585103e-19,0.0,,20757471266068.562,0.011029694879275413,0.0,0.0002705291615443131,1.4573746981094733e-19,0.0,-1.7486628572821362e-27,5.78611661882554e-25,0.0,,-1.0021009499577944e+19,2.365776489427124e+21,0.0,-130.60238906626958,30805.0,0.0,7.823349086488867e-22,-1.8060114132418915e-19,0.0
556,4222125.0,,-6.937531638951825e+18,2.295545824740239e+21,0.0,-90.09033236695014,29783.0,0.0,5.781513520164097e-22,-1.9130275809158787e-19,0.0,,20832475678954.086,0.011070100942687705,0.0,0.0002705291615443131,1.4573862703427108e-19,0.0,-1.7361108167482852e-27,5.744564748283417e-25,0.0,,-1.0057219109874457e+19,2.374317198775237e+21,0.0,-130.60238906626958,30805.0,0.0,7.76719246313934e-22,-1.7930418934931273e-19,0.0
558,4237312.5,,-6.962509251151825e+18,2.3038031838220384e+21,0.0,-90.09033236695014,29783.0,0.0,5.74016177055213e-22,-1.899338697478619e-19,0.0,,20907480091839.61,0.011110507325212987,0.0,0.0002705291615443131,1.4573977594722074e-19,0.0,-1.7236934420344814e-27,5.703458870866116e-25,0.0,,-1.009342872017097e+19,2.38285790812335e+21,0.0,-130.60238906626958,30805.0,0.0,7.711638321770368e-22,-1.7802115808766986e-19,0.0
560,4252500.0,,-6.987486863351824e+18,2.3120605429038378e+21,0.0,-90.09033236695014,29783.0,0.0,5.699252086407947e-22,-1.885796218590012e-19,0.0,,20982484504725.133,0.011150914024565752,0.0,0.0002705291615443131,1.457409166389949e-19,0.0,-1.7114088136400716e-27,5.662792626634227e-25,0.0,,-1.0129638330467482e+19,2.3913986174714627e+21,0.0,-130.60238906626958,30805.0,0.0,7.656678074719296e-22,-1.7675184902746853e-19,0.0
562,4267687.5,,-7.012464475551824e+18,2.3203179019856372e+21,0.0,-90.09033236695014,29783.0,0.0,5.658778188989392e-22,-1.8723980639122215e-19,0.0,,21057488917610.656,0.011191321038484954,0.0,0.0002705291615443131,1.4574204919752024e-19,0.0,-1.699255046143162e-27,5.622559768612789e-25,0.0,,-1.0165847940763994e+19,2.3999393268195755e+21,0.0,-130.60238906626958,30805.0,0.0,7.602303286788607e-22,-1.7549606718285905e-19,0.0
564,4282875.0,,-7.037442087751823e+18,2.3285752610674366e+21,0.0,-90.09033236695014,29783.0,0.0,5.618733910632511e-22,-1.8591421899273222e-19,0.0,,21132493330496.18,0.011231728364733667,0.0,0.0002705291615443131,1.4574317370947397e-19,0.0,-1.68723028747715e-27,5.582754160392084e-25,0.0,,-1.0202057551060507e+19,2.4084800361676884e+21,0.0,-130.60238906626958,30805.0,0.0,7.548505672009183e-22,-1.7425362101904702e-19,0.0
566,4298062.5,,-7.062419699951823e+18,2.336832620149236e+21,0.0,-90.09033236695014,29783.0,0.0,5.579113192401735e-22,-1.846026589158037e-19,0.0,,21207497743381.703,0.011272136001098743,0.0,0.0002705291615443131,1.4574429026030604e-19,0.0,-1.675332718225105e-27,5.543369773787621e-25,0.0,,-1.023826716135702e+19,2.417020745515801e+21,0.0,-130.60238906626958,30805.0,0.0,7.495277090483423e-22,-1.7302432237925536e-19,0.0
568,4313250.0,,-7.087397312151822e+18,2.3450899792310355e+21,0.0,-90.09033236695014,29783.0,0.0,5.539910081797884e-22,-1.8330492894076728e-19,0.0,,21282502156267.227,0.011312543945390472,0.0,0.0002705291615443131,1.457453989342608e-19,0.0,-1.663560550931515e-27,5.504400686557755e-25,0.0,,-1.0274476771653532e+19,2.425561454863914e+21,0.0,-130.60238906626958,30805.0,0.0,7.442609545306069e-22,-1.7180798641348442e-19,0.0
570,4328437.5,,-7.112374924351822e+18,2.353347338312835e+21,0.0,-90.09033236695014,29783.0,0.0,5.501118730522293e-22,-1.8202083530186627e-19,0.0,,21357506569152.75,0.011352952195442254,0.0,0.0002705291615443131,1.457464998143981e-19,0.0,-1.6519120294308813e-27,5.465841080177202e-25,0.0,,-1.0310686381950044e+19,2.434102164212027e+21,0.0,-130.60238906626958,30805.0,0.0,7.390495179560421e-22,-1.7060443150901717e-19,0.0
572,4343625.0,,-7.137352536551821e+18,2.3616046973946346e+21,0.0,-90.09033236695014,29783.0,0.0,5.4627333922956085e-22,-1.8075018761492504e-19,0.0,,21432510982038.273,0.011393360749110279,0.0,0.0002705291615443131,1.4574759298261415e-19,0.0,-1.6403854281927343e-27,5.42768523766501e-25,0.0,,-1.0346895992246557e+19,2.44264287356014e+21,0.0,-130.60238906626958,30805.0,0.0,7.338926273387959e-22,-1.6941347922262366e-19,0.0
574,4358812.5,,-7.162330148751821e+18,2.369862056476434e+21,0.0,-90.09033236695014,29783.0,0.0,5.424748420729607e-22,-1.7949279880677672e-19,0.0,,21507515394923.797,0.0114337696042732,0.0,0.0002705291615443131,1.4574867851966168e-19,0.0,-1.6289790516825664e-27,5.389927541465373e-25,0.0,,-1.038310560254307e+19,2.4511835829082527e+21,0.0,-130.60238906626958,30805.0,0.0,7.287895241129259e-22,-1.6823495421441588e-19,0.0
576,4374000.0,,-7.18730776095182e+18,2.3781194155582334e+21,0.0,-90.09033236695014,29783.0,0.0,5.387158267250655e-22,-1.7824848504640406e-19,0.0,,21582519807809.32,0.01147417875883183,0.0,0.0002705291615443131,1.4574975650516998e-19,0.0,-1.617691233738282e-27,5.352562471379878e-25,0.0,,-1.0419315212839582e+19,2.4597242922563655e+21,0.0,-130.60238906626958,30805.0,0.0,7.23739462853426e-22,-1.6706868418330684e-19,0.0
578,4389187.5,,-7.21228537315182e+18,2.386376774640033e+21,0.0,-90.09033236695014,29783.0,0.0,5.349957479073386e-22,-1.7701706567774553e-19,0.0,,21657524220694.844,0.011514588210708826,0.0,0.0002705291615443131,1.4575082701766424e-19,0.0,-1.6065203369617074e-27,5.315584602549766e-25,0.0,,-1.0455524823136094e+19,2.4682650016044784e+21,0.0,-130.60238906626958,30805.0,0.0,7.18741711003994e-22,-1.659144998040307e-19,0.0
580,4404375.0,,-7.237262985351819e+18,2.394634133721832e+21,0.0,-90.09033236695014,29783.0,0.0,5.313140697223099e-22,-1.7579836315411912e-19,0.0,,21732528633580.367,0.011554997957848393,0.0,0.0002705291615443131,1.4575189013458473e-19,0.0,-1.5954647521247578e-27,5.278988603486771e-25,0.0,,-1.0491734433432607e+19,2.476805710952591e+21,0.0,-130.60238906626958,30805.0,0.0,7.1379554861136025e-22,-1.6477223466568117e-19,0.0
582,4419562.5,,-7.262240597551819e+18,2.4028914928036316e+21,0.0,-90.09033236695014,29783.0,0.0,5.2767026546057265e-22,-1.7459220297422275e-19,0.0,,21807533046465.89,0.011595407998215982,0.0,0.0002705291615443131,1.4575294593230544e-19,0.0,-1.5845228975898652e-27,5.242769234151286e-25,0.0,,-1.052794404372912e+19,2.485346420300704e+21,0.0,-130.60238906626958,30805.0,0.0,7.089002680659872e-22,-1.6364172521172416e-19,0.0
584,4434750.0,,-7.287218209751818e+18,2.411148851885431e+21,0.0,-90.09033236695014,29783.0,0.0,5.240638174123909e-22,-1.733984136196651e-19,0.0,,21882537459351.414,0.011635818329798004,0.0,0.0002705291615443131,1.457539944861523e-19,0.0,-1.5736932187442615e-27,5.206921344076515e-25,0.0,,-1.0564153654025632e+19,2.493887129648817e+21,0.0,-130.60238906626958,30805.0,0.0,7.040551738489755e-22,-1.625228106814472e-19,0.0
586,4449937.5,,-7.312195821951818e+18,2.4194062109672305e+21,0.0,-90.09033236695014,29783.0,0.0,5.204942166837991e-22,-1.722168264939864e-19,0.0,,21957541872236.938,0.011676228950601539,0.0,0.0002705291615443131,1.457550358704211e-19,0.0,-1.5629741874477564e-27,5.1714398705373295e-25,0.0,,-1.0600363264322144e+19,2.50242783899693e+21,0.0,-130.60238906626958,30805.0,0.0,6.992595822850048e-22,-1.6141533305280583e-19,0.0
588,4465125.0,,-7.337173434151817e+18,2.42766357004903e+21,0.0,-90.09033236695014,29783.0,0.0,5.169609630170713e-22,-1.7104727586312876e-19,0.0,,22032546285122.46,0.011716639858654052,0.0,0.0002705291615443131,1.457560701583952e-19,0.0,-1.5523643014936238e-27,5.136319836762696e-25,0.0,,-1.0636572874618657e+19,2.5109685483450427e+21,0.0,-130.60238906626958,30805.0,0.0,6.9451282130114075e-22,-1.603191369866264e-19,0.0
590,4480312.5,,-7.362151046351817e+18,2.4359209291308293e+21,0.0,-90.09033236695014,29783.0,0.0,5.134635646154434e-22,-1.6988959879731733e-19,0.0,,22107550698007.984,0.011757051052003123,0.0,0.0002705291615443131,1.4575709742236255e-19,0.0,-1.54186208408227e-27,5.1015563501904205e-25,0.0,,-1.067278248491517e+19,2.5195092576931556e+21,0.0,-130.60238906626958,30805.0,0.0,6.898142301913569e-22,-1.5923406977213308e-19,0.0
592,4495500.0,,-7.387128658551816e+18,2.4441782882126287e+21,0.0,-90.09033236695014,29783.0,0.0,5.100015379719674e-22,-1.687436351143121e-19,0.0,,22182555110893.508,0.011797462528716171,0.0,0.0002705291615443131,1.457581177336326e-19,0.0,-1.5314660833073053e-27,5.067144600763091e-25,0.0,,-1.0708992095211682e+19,2.5280499670412684e+21,0.0,-130.60238906626958,30805.0,0.0,6.851631593866091e-22,-1.5815998127375883e-19,0.0
594,4510687.5,,-7.412106270751816e+18,2.452435647294428e+21,0.0,-90.09033236695014,29783.0,0.0,5.065744077023957e-22,-1.6760922732399668e-19,0.0,,22257559523779.03,0.011837874286880181,0.0,0.0002705291615443131,1.4575913116255277e-19,0.0,-1.5211748716537178e-27,5.033079859264152e-25,0.0,,-1.0745201705508194e+19,2.5365906763893813e+21,0.0,-130.60238906626958,30805.0,0.0,6.805589702303237e-22,-1.5709672387920953e-19,0.0
596,4525875.0,,-7.437083882951815e+18,2.4606930063762276e+21,0.0,-90.09033236695014,29783.0,0.0,5.031817063819782e-22,-1.664862205742647e-19,0.0,,22332563936664.555,0.011878286324601448,0.0,0.0002705291615443131,1.4576013777852464e-19,0.0,-1.5109870455077954e-27,4.9993574756929405e-25,0.0,,-1.0781411315804707e+19,2.545131385737494e+21,0.0,-130.60238906626958,30805.0,0.0,6.760010347591421e-22,-1.5604415244874459e-19,0.0
598,4541062.5,,-7.462061495151815e+18,2.468950365458027e+21,0.0,-90.09033236695014,29783.0,0.0,4.998229743860773e-22,-1.653744625981729e-19,0.0,,22407568349550.08,0.011918698640005313,0.0,0.0002705291615443131,1.457611376500198e-19,0.0,-1.5009012246785182e-27,4.965972877677777e-25,0.0,,-1.081762092610122e+19,2.553672095085607e+21,0.0,-130.60238906626958,30805.0,0.0,6.714887354887904e-22,-1.550021242656439e-19,0.0
600,4556250.0,,-7.487039107351814e+18,2.4772077245398264e+21,0.0,-90.09033236695014,29783.0,0.0,4.964977597344872e-22,-1.6427380366232312e-19,0.0,,22482572762435.6,0.011959111231235916,0.0,0.0002705291615443131,1.4576213084459534e-19,0.0,-1.490916051930065e-27,4.932921568925925e-25,0.0,,-1.0853830536397732e+19,2.56221280443372e+21,0.0,-130.60238906626958,30805.0,0.0,6.670214652049383e-22,-1.5397049898782864e-19,0.0
602,4571437.5,,-7.512016719551814e+18,2.485465083621626e+21,0.0,-90.09033236695014,29783.0,0.0,4.932056179393736e-22,-1.6318409651644479e-19,0.0,,22557577175321.125,0.011999524096455933,0.0,0.0002705291615443131,1.4576311742890914e-19,0.0,-1.4810301925252015e-27,4.900199127709639e-25,0.0,,-1.0890040146694244e+19,2.5707535137818327e+21,0.0,-130.60238906626958,30805.0,0.0,6.625986267589039e-22,-1.5294913860060466e-19,0.0
604,4586625.0,,-7.536994331751813e+18,2.493722442703425e+21,0.0,-90.09033236695014,29783.0,0.0,4.899461118567252e-22,-1.6210519634414242e-19,0.0,,22632581588206.65,0.012039937233846342,0.0,0.0002705291615443131,1.457640974687347e-19,0.0,-1.4712423337792065e-27,4.867801205387174e-25,0.0,,-1.0926249756990757e+19,2.5792942231299456e+21,0.0,-130.60238906626958,30805.0,0.0,6.582196328680919e-22,-1.5193790737050002e-19,0.0
606,4601812.5,,-7.561971943951813e+18,2.5019798017852247e+21,0.0,-90.09033236695014,29783.0,0.0,4.867188115412338e-22,-1.6103696071478062e-19,0.0,,22707586001092.17,0.012080350641606176,0.0,0.0002705291615443131,1.4576507102897576e-19,0.0,-1.461551184624096e-27,4.835723524957944e-25,0.0,,-1.096245936728727e+19,2.5878349324780584e+21,0.0,-130.60238906626958,30805.0,0.0,6.538839059210271e-22,-1.5093667180016668e-19,0.0
608,4617000.0,,-7.586949556151812e+18,2.510237160867024e+21,0.0,-90.09033236695014,29783.0,0.0,4.835232941045042e-22,-1.5997924953647314e-19,0.0,,22782590413977.695,0.012120764317952283,0.0,0.0002705291615443131,1.4576603817368076e-19,0.0,-1.4519554751828486e-27,4.803961879650868e-25,0.0,,-1.0998668977583782e+19,2.5963756418261713e+21,0.0,-130.60238906626958,30805.0,0.0,6.495908777868716e-22,-1.4994530058431948e-19,0.0
